show_uri	show_name	show_description	publisher	language	rss_link	episode_uri	episode_name	episode_description	duration	show_filename_prefix	episode_filename_prefix
spotify:show:3yug4kwkuzzHOAdMe4ecpv	Power Through the 4th Whistle Roller Derby Podcast	A podcast for those striving to become better athletes, teammates, leaders, and human beings. Leadership, mindset, and current events in the world of roller derby!  www.facebook.com/powerthru4thwhistle. Instagram/Twitter: @Power4thWhistle E-mail power4thwhistle@gmail.com  Want to know how you can support the podcast?  We now have a Patreon page! https://www.patreon.com/power4thwhistle  We have a store with fun roller derby derby designs for everyone at https://power4thwhistle.threadless.com. You can choose from all kinds of tees, tanks, hoodies, and accessories in any color. Support this podcast: https://anchor.fm/power-through-the-4th-whistle/support	Jackie Bauer	['en']	https://anchor.fm/s/5a2d4d8/podcast/rss	spotify:episode:0F5gztJw9W6xQYQDkeHtP7	FREIGHT TRAIN Special Guest! - 042 - Jammer Roles and much more!	For this episode, I had the pleasure of chatting over the interwebz with our special guest, Freight Train! We talk about penalty prevention, jammer roles, mental endurance, and more!  Freight Train is a primary jammer for Texas Rollergirls Texacutioners and was the 2018 Tournament MVP in Atlanta.  Freight Train on Facebook: https://www.facebook.com/freight.train22/ Freight Train on Instagram: @ahsinity Full post on Jammer Roles 📷 by John M Blood Want to know how you can support the podcast? Visit our derby design store at https://power4thwhistle.threadless.com.     Follow our Facebook page at: www.facebook.com/powerthru4thwhistle.     Find us on Twitter & Instagram: @Power4thWhistle  Want to sponsor the podcast? E-mail power4thwhistle@gmail.com.     Links for the Miss Tea Maven training camp on June 29th and 20th hosted by Kingsford Krush Roller Derby: Facebook Event Page: https://www.facebook.com/events/1068869806619096/ Miss Tea Maven Clinic Google Sign Up Form Tickets (buy this after you use the sign up form): http://tinyurl.com/y4lslbee Ref and NSO Clinic Sign Up: http://tinyurl.com/y6dk2a6o Facebook Page: https://www.facebook.com/kingsfordkrush/ Website: http://alpha.kingsfordkrush.com/wordpress/  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/power-through-the-4th-whistle/message Support this podcast: https://anchor.fm/power-through-the-4th-whistle/support	40.45806666666667	show_3yug4kwkuzzHOAdMe4ecpv	0F5gztJw9W6xQYQDkeHtP7
spotify:show:2Vh5jVI1EdMDeHs3N8XoME	Sweathead with Mark Pollard - A Strategy Podcast	"How do you get good at strategy? With nearly 500,000 listens, Sweathead tries to answer this question. Each episode helps thinkers realize they're not alone and that thinking takes practice. And, when your brain practices, it sweats. Hence, Sweathead. Hit SUBSCRIBE, tell your friends, and leave a kind rating. Real-time action is @markpollard.  The book ""Strategy Is Your Words"" launches this April 2020: http://www.strategyisyourwords.com  "	Mark Pollard	['en']	https://anchor.fm/s/3427324/podcast/rss	spotify:episode:0Fn0rNYKpBgfYb27dVgHyP	Working Out What’s Next - Eaon Pritchard, Strategy Boss	"Eaon Pritchard is working on his second book. Sort of. You see, he published his first book in 2018. It was called “Where Did It All Go Wrong?” Then he ran into a career surprise and is now working out what kind of work he wants to do and how to get that work. We talk about how all of this feels like and how to keep going when the going gets shitty.  You can find Eaon here: https://twitter.com/eaonp  For more strategy talk: 1. Newsletter: http://www.markpollard.net/email-newsletter/ 2. Instagram: http://www.instagram.com/markpollard 3. Twitter: http://www.twitter.com/markpollard 4. Facebook - join 7,000+ strategists: http://www.sweathead.co The Kickstarter for ""Strategy Is Your Words"" launches November 5th. "	46.37475	show_2Vh5jVI1EdMDeHs3N8XoME	0Fn0rNYKpBgfYb27dVgHyP
spotify:show:1ZKHflAANeLU5C4XZ1Aa2O	Bucking Stock News	Bucking Stock News brings you the latest in news and updates on programs, sires, dams, event info and results from within the bucking stock industry. Follow along and never miss out!	Kyle Lippincott	['en']	https://anchor.fm/s/83a92d0/podcast/rss	spotify:episode:0GtEMAllnUrVsArW91iXzW	BSN Episode 35: Sammy Andrews	Sammy Andrews took a minute to talk about the creation of what is now, the American Bucking Bull Inc, along with his breeding program of bucking bulls and horses.  	36.00331666666667	show_1ZKHflAANeLU5C4XZ1Aa2O	0GtEMAllnUrVsArW91iXzW
spotify:show:6ec9hDE62HkW7ckm2KC17L	Major Jobs with Teland	"Hi, my name is Teland, and I'm a high schooler who is interested about different jobs. On this podcast, I'll be interviewing different people who have different careers and sharing them with you to educate people about the interesting things we do to make a living. We will go over normal ""run of the mill"" jobs but also unique careers, how people got into the job, what they do on a daily basis, and more.   Check out the website at majorjobs.org, or email me at teland@majorjobs.org  Featured on Spotify, New York Times Upfront, Scholastic, and NPR"	Major Jobs	['en']	https://anchor.fm/s/7db4b04/podcast/rss	spotify:episode:0HbVveKKcZbaRJkLyRs37h	Librarian - Episode 52	Today, I interview a librarian.  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app 	33.54431666666667	show_6ec9hDE62HkW7ckm2KC17L	0HbVveKKcZbaRJkLyRs37h
spotify:show:6CodmnLnIHc3MpzOOC92ml	The Facebook Marketing Ninja 	After delivering seminars all over the world, I realized how unique the knowledge I have really is. So I decided to share my ability, to help people become successful in what I view to be the greatest marketing era in humanity’s history.  I’ve built several million-dollar businesses. It can be done. Now I want to show you how.  Stay tuned for tools and strategies you can use right now to build your brands and increase revenue!	Manuel Suarez 	['en']	https://anchor.fm/s/1596d4c/podcast/rss	spotify:episode:0IhAQlz1N5tsQ7X0Pg4pcb	From 100 dollars a month to thousands - A miracle of the online world 🌎	From 100 dollars a month to thousands - A miracle of the online world 🌎                         To find valuable staff yourself you can start here: freeeup.com/manuelsuarez  To apply for work at AGM you can submit your info here: agmagency.com/careers  This is just one of the millions of stories the online world 🌎 has presented to us. Most of these stories never get seen.   Here’s a powerful one from a person very near and dear to my heart, Jonald Jamora.   We take this for granted, but stories like these were not possible 20 years ago.  	19.466066666666666	show_6CodmnLnIHc3MpzOOC92ml	0IhAQlz1N5tsQ7X0Pg4pcb
spotify:show:2Vh5jVI1EdMDeHs3N8XoME	Sweathead with Mark Pollard - A Strategy Podcast	"How do you get good at strategy? With nearly 500,000 listens, Sweathead tries to answer this question. Each episode helps thinkers realize they're not alone and that thinking takes practice. And, when your brain practices, it sweats. Hence, Sweathead. Hit SUBSCRIBE, tell your friends, and leave a kind rating. Real-time action is @markpollard.  The book ""Strategy Is Your Words"" launches this April 2020: http://www.strategyisyourwords.com  "	Mark Pollard	['en']	https://anchor.fm/s/3427324/podcast/rss	spotify:episode:0JRcNEvUZAHqwuet73rwnd	Strategy On The Road - Olivia Poglianich, Strategist	"Olivia Poglianich is a freelance brand strategist from New York. She studied at Cornell and interned at BBDO. She was a finalist in BBH's Griffin Farley's Beautiful Minds strategy bootcamp, she volunteered for the 4A's StratFest, she studied some more and then she thought... ""What have I signed up for? Maybe there's another way to live."" So, now, she does strategy and marketing work while moving around the world - working out how to earn enough to live a good life without giving her life to a corporation. And this is what we talk about. You can find Olivia here: https://www.instagram.com/lostwithliv  For more strategy talk: 1. Strategy newsletter: http://www.markpollard.net/email-newsletter/ 2. Strategy drawings: http://www.instagram.com/markpollard  3. Strategy Twitter: http://www.twitter.com/markpollard 4. Join 6,000+ strategists: http://www.sweathead.co New book ""Strategy Is Your Words"" out soon. "	43.3698	show_2Vh5jVI1EdMDeHs3N8XoME	0JRcNEvUZAHqwuet73rwnd
spotify:show:76bHN0zmR0ixLaledqBWrD	Centre Pass Podcast	The Centre Pass Podcast is a weekly netball podcast dedicated to the Suncorp Super Netball League, recapping each round as well as covering international competition.	Centre Pass Podcast	['en-AU']	https://anchor.fm/s/a8efc10/podcast/rss	spotify:episode:0LmCex8SfJgEfVC3BL4QD8	Centre Pass Podcast - Round Eight - Lightning strikes the Magpies, Fever's first win & Parmy army recruitment	We're back for round eight of the Suncorp Super Netball season, join Jarrad Gardner, Taylah Melki and Sophie Taylor to recap all the action from round eight of Suncorp Super Netball including the Fever’s second win of 2019 in a nailbiter, what is happening at the Magpies and a bit of love for a young Giant. 	46.66601666666666	show_76bHN0zmR0ixLaledqBWrD	0LmCex8SfJgEfVC3BL4QD8
spotify:show:2Vh5jVI1EdMDeHs3N8XoME	Sweathead with Mark Pollard - A Strategy Podcast	"How do you get good at strategy? With nearly 500,000 listens, Sweathead tries to answer this question. Each episode helps thinkers realize they're not alone and that thinking takes practice. And, when your brain practices, it sweats. Hence, Sweathead. Hit SUBSCRIBE, tell your friends, and leave a kind rating. Real-time action is @markpollard.  The book ""Strategy Is Your Words"" launches this April 2020: http://www.strategyisyourwords.com  "	Mark Pollard	['en']	https://anchor.fm/s/3427324/podcast/rss	spotify:episode:0MFr7gUFmwOvsO25T8Pibq	Questions About Research Questions - Walk And Talk, Copenhagen 	What research is useful research? How can we deal with bias? What’s a good way to take notes? What are common pitfalls in research interviews? Does intuition matter? And more. http://www.instagram.com/markpollard 	53.45668333333333	show_2Vh5jVI1EdMDeHs3N8XoME	0MFr7gUFmwOvsO25T8Pibq
spotify:show:2rPPvOAqUPSB6TqezjVjm5	The Music Industry Blueprint Podcast	Rick Barker is the President and CEO of the Music Industry Blueprint in Nashville, TN. He is a manager, entrepreneur, author, and consultant focusing on the recent changes in the music business. By sharing his experience and insider tips, he helps his clients understand the music business and fast-tracks their steps to success. While those things describe his business life, the titles that he loves most are the ones which describe his personal life: Sober, Christian, Husband, and Father. Rick grew up in Alabama and was raised by a single mom. Growing up with very little in way of money and res	Rick Barker	['en']	https://anchor.fm/s/7e64f54/podcast/rss	spotify:episode:0Mt85kN7Njzg7GIlYbSsUz	Episode 128: Some People are Just Ignorant...	Recently I was a featured Keynote Speaker at CMW. As most of you know, I teach Social Media Engagement. In the audience was the person that Taylor Swift used as her muse for the song Mean. What he saw compared to what an actual musician in the audience saw, is mind blowing...     Connect with Rick  ---   Send in a voice message: https://anchor.fm/music-industry-blueprint/message	16.39575	show_2rPPvOAqUPSB6TqezjVjm5	0Mt85kN7Njzg7GIlYbSsUz
spotify:show:6r0bfT6lOLqDMh9ujnT1BW	Sleepyhead Stories - Mother/Daughter Duo	Join this Mother-Daughter team for their weekly podcast as they read the latest and greatest children's books out there. Giggling and yawning through every story as the clock ticks closer to bedtime.  Check out our YouTube Channel, Sleepyhead Stories Cover art created by Swing Graphics, LLC  Support this podcast: https://anchor.fm/sleepyhead/support	Sleepyhead Stories 	['en-US']	https://anchor.fm/s/29d301c/podcast/rss	spotify:episode:0NlOKBTER33cgsD0b8m3Tr	The Tale of Ginger and Pickles 🐱 🐶 	Ginger and Pickles own a shop where all the people in the town go.   ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/sleepyhead/message Support this podcast: https://anchor.fm/sleepyhead/support	16.361933333333333	show_6r0bfT6lOLqDMh9ujnT1BW	0NlOKBTER33cgsD0b8m3Tr
spotify:show:2rPPvOAqUPSB6TqezjVjm5	The Music Industry Blueprint Podcast	Rick Barker is the President and CEO of the Music Industry Blueprint in Nashville, TN. He is a manager, entrepreneur, author, and consultant focusing on the recent changes in the music business. By sharing his experience and insider tips, he helps his clients understand the music business and fast-tracks their steps to success. While those things describe his business life, the titles that he loves most are the ones which describe his personal life: Sober, Christian, Husband, and Father. Rick grew up in Alabama and was raised by a single mom. Growing up with very little in way of money and res	Rick Barker	['en']	https://anchor.fm/s/7e64f54/podcast/rss	spotify:episode:0Nx3ZiN9JT0m6T9qSXaZKE	Episode 174: How to Make It in the New Music Business with Ari Herstand	"Rick talks with Ari Herstand about the release of the Second Addition of his book ""How to Make It in the New Music Business""  ---   Send in a voice message: https://anchor.fm/music-industry-blueprint/message"	23.77926666666667	show_2rPPvOAqUPSB6TqezjVjm5	0Nx3ZiN9JT0m6T9qSXaZKE
spotify:show:5rlxB3eLnxgYzXFG8jKfel	Church ALIVE	Reaching, Teaching, and Empowering people to impact their generation for Christ	Church Alive	['en']	https://anchor.fm/s/7308188/podcast/rss	spotify:episode:0PdmLgUbvtRqZLd00evqKG	Unveiling Jesus by Pastor Anthony Fleming // As it is in Heaven sermon series	"""Jesus didn't come to start a religion, He came to WIN YOUR HEART."" -Pastor Anthony Fleming. -  Welcome to Church ALIVE. Our mission is to Reach, Teach, and Empower people to impact their generation for Christ.   - Stay Connected Website: http://churchalive.tv Instagram: http://instagram.com/churchalivenj Facebook: https://www.facebook.com/ChurchALIVEnj "	34.7568	show_5rlxB3eLnxgYzXFG8jKfel	0PdmLgUbvtRqZLd00evqKG
